Station,Date,leadtime,Temperature [°C],Wind Speed [m/s],Wind Direction [°],Sunshine Duration [s]
Neuchâtel,2023-08-07 12:00,120:00,20.099999999999998,1.8190476190476192,163.85714285714286,18559.752380952385
Stabio,2023-08-02 12:00,000:00,25.885714285714286,2.971428571428571,130.4142857142857,-999.0
Stabio,2023-08-02 18:00,006:00,24.36190476190476,1.2428571428571427,152.04761904761907,15954.600000000002
Stabio,2023-08-03 00:00,012:00,20.009523809523813,1.7380952380952381,123.35714285714283,0.0
Stabio,2023-08-03 06:00,018:00,20.214285714285715,1.3142857142857143,202.6619047619048,444.06666666666666
Stabio,2023-08-03 12:00,024:00,25.842857142857138,2.7142857142857144,134.69047619047615,13556.833333333334
Stabio,2023-08-03 18:00,030:00,23.104761904761904,1.9285714285714286,120.07142857142857,15382.195238095239
Stabio,2023-08-04 00:00,036:00,19.890476190476186,3.595238095238096,254.73333333333332,0.0
Stabio,2023-08-04 06:00,042:00,18.81904761904762,2.1904761904761907,230.03333333333333,100.88571428571429
Stabio,2023-08-04 12:00,048:00,23.152380952380952,3.6761904761904756,176.8952380952381,6248.999999999998
Stabio,2023-08-04 18:00,054:00,19.01904761904762,4.819047619047619,296.1904761904762,6779.352380952382
Stabio,2023-08-05 00:00,060:00,17.67142857142857,5.757142857142857,325.4714285714286,0.0
Stabio,2023-08-05 06:00,066:00,17.7,5.876190476190477,319.69047619047626,169.13333333333335
Stabio,2023-08-05 12:00,072:00,25.219047619047622,3.5333333333333337,252.02380952380952,13349.957142857142
Stabio,2023-08-05 18:00,078:00,21.523809523809526,2.9619047619047616,192.64761904761906,14643.728571428568
Stabio,2023-08-06 00:00,084:00,18.152380952380955,2.838095238095238,288.24761904761897,0.0
Stabio,2023-08-06 06:00,090:00,17.238095238095237,4.114285714285714,294.1333333333333,2187.338095238095
Stabio,2023-08-06 12:00,096:00,24.904761904761905,4.3047619047619055,298.68571428571425,20368.514285714282
Stabio,2023-08-06 18:00,102:00,19.323809523809523,5.800000000000001,260.5571428571428,18344.257142857143
Stabio,2023-08-07 00:00,108:00,15.423809523809522,4.609523809523808,254.17142857142858,0.0
Stabio,2023-08-07 06:00,114:00,14.495238095238092,3.928571428571428,313.93333333333334,2653.0428571428574
Stabio,2023-08-07 12:00,120:00,24.400000000000006,3.3000000000000007,193.70952380952383,21438.94761904762
Interlaken,2023-08-02 12:00,000:00,25.08571428571429,1.2999999999999998,246.75238095238097,-999.0
Interlaken,2023-08-02 18:00,006:00,23.276190476190475,2.7476190476190476,215.29523809523812,17580.114285714288
Interlaken,2023-08-03 00:00,012:00,17.823809523809523,2.8523809523809525,211.46190476190475,77.71428571428571
Interlaken,2023-08-03 06:00,018:00,15.56190476190476,2.0952380952380953,186.3761904761905,1435.3333333333333
Interlaken,2023-08-03 12:00,024:00,23.19047619047619,4.633333333333333,270.3333333333333,19703.761904761905
Interlaken,2023-08-03 18:00,030:00,19.147619047619045,1.695238095238095,160.98095238095237,18461.409523809525
Interlaken,2023-08-04 00:00,036:00,15.795238095238094,1.2476190476190474,139.1761904761905,158.16666666666669
Interlaken,2023-08-04 06:00,042:00,15.109523809523807,0.8238095238095237,218.52380952380952,8.666666666666666
Interlaken,2023-08-04 12:00,048:00,16.533333333333335,1.8285714285714287,184.9,2725.157142857143
Interlaken,2023-08-04 18:00,054:00,14.614285714285714,1.3857142857142857,195.34285714285713,369.43809523809523
Interlaken,2023-08-05 00:00,060:00,13.852380952380955,1.4238095238095236,175.18095238095236,0.0
Interlaken,2023-08-05 06:00,066:00,13.68571428571429,1.4952380952380953,209.16190476190474,44.67619047619047
Interlaken,2023-08-05 12:00,072:00,18.690476190476193,3.1619047619047613,235.2714285714286,9637.347619047618
Interlaken,2023-08-05 18:00,078:00,16.86190476190476,1.7380952380952377,176.79523809523812,9364.32380952381
Interlaken,2023-08-06 00:00,084:00,14.514285714285712,1.1571428571428573,202.42380952380955,43.00476190476191
Interlaken,2023-08-06 06:00,090:00,13.738095238095237,1.7285714285714289,190.82380952380953,73.97142857142856
Interlaken,2023-08-06 12:00,096:00,16.814285714285717,3.509523809523809,238.88095238095244,7303.523809523808
Interlaken,2023-08-06 18:00,102:00,14.504761904761907,1.657142857142857,186.4952380952381,5271.9047619047615
Interlaken,2023-08-07 00:00,108:00,12.695238095238096,0.9999999999999998,146.65238095238092,18.771428571428572
Interlaken,2023-08-07 06:00,114:00,12.180952380952382,0.9285714285714286,188.98571428571427,951.2857142857141
Interlaken,2023-08-07 12:00,120:00,19.509523809523813,3.7809523809523813,247.18095238095233,17597.82380952381
Disentis,2023-08-02 12:00,000:00,20.652380952380952,8.980952380952381,218.43809523809523,-999.0
Disentis,2023-08-02 18:00,006:00,18.676190476190477,4.2476190476190485,272.06190476190477,11591.242857142855
Disentis,2023-08-03 00:00,012:00,15.066666666666666,2.3666666666666667,250.09523809523813,3.604761904761905
Disentis,2023-08-03 06:00,018:00,13.6047619047619,2.933333333333333,230.5380952380952,2474.671428571429
Disentis,2023-08-03 12:00,024:00,20.161904761904765,2.8238095238095235,231.6142857142857,18844.438095238093
Disentis,2023-08-03 18:00,030:00,14.09047619047619,1.2047619047619051,140.87619047619046,11479.966666666667
Disentis,2023-08-04 00:00,036:00,11.700000000000001,1.2999999999999998,228.84285714285718,13.290476190476191
Disentis,2023-08-04 06:00,042:00,11.376190476190475,0.9285714285714284,108.72857142857141,0.1285714285714286
Disentis,2023-08-04 12:00,048:00,13.976190476190478,2.0,128.82380952380953,2186.4
Disentis,2023-08-04 18:00,054:00,11.685714285714287,1.7285714285714289,200.07142857142858,1170.0380952380951
Disentis,2023-08-05 00:00,060:00,9.866666666666669,1.5285714285714287,205.87142857142857,0.0
Disentis,2023-08-05 06:00,066:00,9.98095238095238,1.5714285714285714,172.88095238095238,294.47142857142853
Disentis,2023-08-05 12:00,072:00,14.780952380952382,2.2285714285714286,133.26190476190476,8035.019047619047
Disentis,2023-08-05 18:00,078:00,12.62857142857143,1.0619047619047617,83.26190476190474,8955.247619047619
Disentis,2023-08-06 00:00,084:00,10.176190476190476,1.4857142857142858,186.11904761904765,3.2190476190476187
Disentis,2023-08-06 06:00,090:00,9.557142857142859,1.3285714285714287,214.06666666666666,1693.1999999999998
Disentis,2023-08-06 12:00,096:00,13.966666666666667,2.4428571428571426,200.25714285714284,12600.671428571428
Disentis,2023-08-06 18:00,102:00,10.185714285714285,2.3904761904761904,179.80952380952382,8902.638095238093
Disentis,2023-08-07 00:00,108:00,7.99047619047619,2.0285714285714285,146.46190476190475,11.133333333333335
Disentis,2023-08-07 06:00,114:00,7.419047619047619,1.5,211.9047619047619,2060.709523809524
Disentis,2023-08-07 12:00,120:00,15.704761904761902,2.376190476190476,130.33809523809524,18238.62380952381
St. Gallen,2023-08-02 12:00,000:00,22.428571428571427,2.4714285714285715,260.11904761904765,-999.0
St. Gallen,2023-08-02 18:00,006:00,21.504761904761907,3.2190476190476187,226.78571428571428,14213.195238095237
St. Gallen,2023-08-03 00:00,012:00,16.40952380952381,3.9952380952380944,241.73333333333326,0.7142857142857143
St. Gallen,2023-08-03 06:00,018:00,14.166666666666666,4.890476190476191,232.62857142857143,1920.6238095238098
St. Gallen,2023-08-03 12:00,024:00,19.442857142857147,6.20952380952381,265.2333333333333,16655.095238095237
St. Gallen,2023-08-03 18:00,030:00,16.457142857142856,1.538095238095238,239.24761904761903,16024.133333333335
St. Gallen,2023-08-04 00:00,036:00,14.652380952380948,1.9571428571428569,176.79523809523812,5.8999999999999995
St. Gallen,2023-08-04 06:00,042:00,13.842857142857145,1.6857142857142857,179.0619047619048,0.0
St. Gallen,2023-08-04 12:00,048:00,15.86190476190476,2.0,190.8571428571429,979.0523809523809
St. Gallen,2023-08-04 18:00,054:00,13.680952380952382,1.9809523809523815,216.88095238095244,2540.97619047619
St. Gallen,2023-08-05 00:00,060:00,12.585714285714285,2.376190476190476,254.7809523809524,0.0
St. Gallen,2023-08-05 06:00,066:00,12.176190476190476,2.9952380952380957,274.0714285714286,0.0
St. Gallen,2023-08-05 12:00,072:00,16.114285714285714,2.376190476190476,255.7952380952381,5654.390476190477
St. Gallen,2023-08-05 18:00,078:00,15.138095238095238,2.5904761904761906,219.7095238095238,9227.266666666666
St. Gallen,2023-08-06 00:00,084:00,12.576190476190478,2.4333333333333336,195.73809523809524,1.1619047619047618
St. Gallen,2023-08-06 06:00,090:00,12.033333333333335,3.7476190476190476,235.7904761904762,55.5
St. Gallen,2023-08-06 12:00,096:00,14.323809523809524,5.3619047619047615,264.5952380952381,6224.238095238096
St. Gallen,2023-08-06 18:00,102:00,12.166666666666666,3.923809523809524,252.42857142857142,6891.0142857142855
St. Gallen,2023-08-07 00:00,108:00,10.723809523809525,3.423809523809524,243.28571428571428,1.2714285714285714
St. Gallen,2023-08-07 06:00,114:00,10.519047619047619,2.595238095238096,232.55714285714285,208.96666666666667
St. Gallen,2023-08-07 12:00,120:00,16.666666666666664,3.5142857142857147,284.052380952381,14242.47619047619
Glarus,2023-08-02 12:00,000:00,24.376190476190473,2.5285714285714285,322.1714285714285,-999.0
Glarus,2023-08-02 18:00,006:00,23.333333333333336,2.1285714285714286,103.33333333333331,9090.128571428573
Glarus,2023-08-03 00:00,012:00,18.90952380952381,2.361904761904762,179.86190476190473,10.290476190476191
Glarus,2023-08-03 06:00,018:00,16.20952380952381,2.3857142857142857,134.90952380952382,1027.5238095238096
Glarus,2023-08-03 12:00,024:00,22.076190476190476,3.9380952380952374,124.67142857142859,18330.06666666667
Glarus,2023-08-03 18:00,030:00,18.299999999999997,1.0428571428571431,177.55238095238093,11969.714285714286
Glarus,2023-08-04 00:00,036:00,16.047619047619044,0.9333333333333332,141.43333333333334,37.352380952380955
Glarus,2023-08-04 06:00,042:00,15.295238095238094,0.9285714285714287,177.76190476190476,4.061904761904762
Glarus,2023-08-04 12:00,048:00,16.90952380952381,1.380952380952381,212.7714285714286,774.8952380952381
Glarus,2023-08-04 18:00,054:00,15.21904761904762,0.9095238095238096,167.0952380952381,1371.0095238095241
Glarus,2023-08-05 00:00,060:00,13.895238095238094,0.4809523809523809,189.3238095238095,0.0
Glarus,2023-08-05 06:00,066:00,13.795238095238094,1.0666666666666667,196.85714285714286,5.204761904761905
Glarus,2023-08-05 12:00,072:00,17.457142857142856,1.4047619047619047,259.6904761904762,4266.971428571428
Glarus,2023-08-05 18:00,078:00,16.57142857142857,0.7952380952380952,155.15238095238092,8554.109523809524
Glarus,2023-08-06 00:00,084:00,14.266666666666667,0.9238095238095237,190.57142857142856,33.62857142857143
Glarus,2023-08-06 06:00,090:00,13.876190476190478,1.3714285714285714,162.36190476190478,143.75714285714284
Glarus,2023-08-06 12:00,096:00,16.33809523809524,3.3904761904761904,169.37142857142857,5018.199999999999
Glarus,2023-08-06 18:00,102:00,13.79047619047619,1.8952380952380952,128.99523809523808,5593.823809523808
Glarus,2023-08-07 00:00,108:00,12.542857142857141,1.4285714285714284,184.31904761904764,14.904761904761905
Glarus,2023-08-07 06:00,114:00,12.380952380952381,0.9714285714285715,166.33809523809524,259.6142857142857
Glarus,2023-08-07 12:00,120:00,18.49047619047619,2.7952380952380955,278.8142857142857,14057.528571428571
Genève / Cointrin,2023-08-02 12:00,000:00,28.914285714285718,9.795238095238096,213.79523809523812,-999.0
Genève / Cointrin,2023-08-02 18:00,006:00,24.776190476190475,6.876190476190477,226.11904761904765,13292.214285714283
Genève / Cointrin,2023-08-03 00:00,012:00,17.67142857142857,5.838095238095237,227.6142857142857,12.738095238095237
Genève / Cointrin,2023-08-03 06:00,018:00,16.571428571428573,4.823809523809524,217.61904761904765,110.83809523809524
Genève / Cointrin,2023-08-03 12:00,024:00,23.76666666666667,5.666666666666666,209.88095238095244,12131.2
Genève / Cointrin,2023-08-03 18:00,030:00,21.6047619047619,3.5142857142857142,277.16666666666663,17638.714285714283
Genève / Cointrin,2023-08-04 00:00,036:00,16.685714285714283,2.423809523809524,225.79999999999995,2.561904761904762
Genève / Cointrin,2023-08-04 06:00,042:00,15.495238095238097,3.052380952380952,202.81904761904767,6.023809523809524
Genève / Cointrin,2023-08-04 12:00,048:00,19.038095238095234,2.9952380952380953,239.57142857142858,3076.8571428571427
Genève / Cointrin,2023-08-04 18:00,054:00,17.56666666666667,2.2238095238095235,162.59047619047618,3816.309523809524
Genève / Cointrin,2023-08-05 00:00,060:00,14.766666666666667,1.5190476190476192,240.44761904761907,0.0
Genève / Cointrin,2023-08-05 06:00,066:00,14.204761904761906,1.3476190476190475,227.33333333333334,382.97142857142853
Genève / Cointrin,2023-08-05 12:00,072:00,22.53333333333333,3.357142857142857,238.36666666666665,16322.814285714285
Genève / Cointrin,2023-08-05 18:00,078:00,18.961904761904766,3.41904761904762,257.1333333333333,10321.971428571429
Genève / Cointrin,2023-08-06 00:00,084:00,15.071428571428571,3.119047619047619,221.8,0.0
Genève / Cointrin,2023-08-06 06:00,090:00,14.01904761904762,3.4904761904761905,207.07619047619045,620.0047619047618
Genève / Cointrin,2023-08-06 12:00,096:00,19.057142857142857,3.9666666666666677,251.3904761904762,10871.57142857143
Genève / Cointrin,2023-08-06 18:00,102:00,17.65238095238095,2.5952380952380953,226.02857142857144,11674.92857142857
Genève / Cointrin,2023-08-07 00:00,108:00,12.985714285714286,1.723809523809524,171.9904761904762,5.795238095238095
Genève / Cointrin,2023-08-07 06:00,114:00,12.023809523809526,0.961904761904762,210.5904761904762,1694.8523809523806
Genève / Cointrin,2023-08-07 12:00,120:00,22.7,3.919047619047619,120.97142857142858,20114.442857142858
Zürich / Kloten,2023-08-02 12:00,000:00,25.22857142857143,5.723809523809524,232.0857142857143,-999.0
Zürich / Kloten,2023-08-02 18:00,006:00,22.36666666666667,3.185714285714286,246.66666666666666,15369.252380952381
Zürich / Kloten,2023-08-03 00:00,012:00,18.37619047619048,5.723809523809523,257.0190476190476,0.2
Zürich / Kloten,2023-08-03 06:00,018:00,16.400000000000002,4.938095238095237,230.14761904761906,561.6761904761905
Zürich / Kloten,2023-08-03 12:00,024:00,21.395238095238096,6.895238095238095,259.6190476190476,9459.695238095237
Zürich / Kloten,2023-08-03 18:00,030:00,18.604761904761904,1.638095238095238,213.92857142857147,16563.590476190475
Zürich / Kloten,2023-08-04 00:00,036:00,15.152380952380955,1.4142857142857141,170.2238095238095,2.1571428571428575
Zürich / Kloten,2023-08-04 06:00,042:00,14.957142857142859,1.5380952380952384,254.00476190476192,35.88095238095237
Zürich / Kloten,2023-08-04 12:00,048:00,19.347619047619048,2.9190476190476193,238.047619047619,3602.9761904761904
Zürich / Kloten,2023-08-04 18:00,054:00,16.457142857142856,2.2904761904761903,184.24285714285713,3706.4523809523807
Zürich / Kloten,2023-08-05 00:00,060:00,14.404761904761902,2.5523809523809526,256.1333333333333,0.0
Zürich / Kloten,2023-08-05 06:00,066:00,14.019047619047617,2.8047619047619055,263.8047619047619,37.185714285714276
Zürich / Kloten,2023-08-05 12:00,072:00,19.761904761904766,3.4809523809523806,256.60952380952375,9111.395238095236
Zürich / Kloten,2023-08-05 18:00,078:00,17.228571428571428,2.9952380952380957,255.07142857142867,10346.52380952381
Zürich / Kloten,2023-08-06 00:00,084:00,13.842857142857142,2.1666666666666665,210.1142857142857,0.0
Zürich / Kloten,2023-08-06 06:00,090:00,13.766666666666667,3.657142857142857,244.4047619047619,43.819047619047616
Zürich / Kloten,2023-08-06 12:00,096:00,16.719047619047622,6.1428571428571415,267.04285714285714,6288.061904761906
Zürich / Kloten,2023-08-06 18:00,102:00,14.771428571428569,4.095238095238096,259.5190476190476,7810.023809523811
Zürich / Kloten,2023-08-07 00:00,108:00,12.023809523809522,3.385714285714286,246.62857142857143,0.0
Zürich / Kloten,2023-08-07 06:00,114:00,11.561904761904762,2.261904761904762,230.32857142857145,728.9952380952379
Zürich / Kloten,2023-08-07 12:00,120:00,19.842857142857138,4.028571428571429,264.31428571428575,15334.333333333334
"Gütsch, Andermatt",2023-08-02 12:00,000:00,12.442857142857143,9.766666666666666,174.12857142857143,-999.0
"Gütsch, Andermatt",2023-08-02 18:00,006:00,11.176190476190474,7.061904761904761,169.0,14672.423809523807
"Gütsch, Andermatt",2023-08-03 00:00,012:00,8.690476190476192,6.514285714285715,198.26666666666665,48.980952380952374
"Gütsch, Andermatt",2023-08-03 06:00,018:00,5.438095238095238,5.085714285714285,216.6523809523809,1266.5809523809523
"Gütsch, Andermatt",2023-08-03 12:00,024:00,10.723809523809523,3.695238095238095,295.52857142857147,19658.23333333333
"Gütsch, Andermatt",2023-08-03 18:00,030:00,6.747619047619047,2.2238095238095235,93.92380952380952,16342.642857142857
"Gütsch, Andermatt",2023-08-04 00:00,036:00,5.071428571428571,2.461904761904762,49.980952380952374,214.7047619047619
"Gütsch, Andermatt",2023-08-04 06:00,042:00,4.623809523809523,1.7904761904761906,248.72380952380948,14.00952380952381
"Gütsch, Andermatt",2023-08-04 12:00,048:00,5.623809523809524,3.8666666666666667,140.06666666666666,2201.080952380952
"Gütsch, Andermatt",2023-08-04 18:00,054:00,3.6761904761904765,4.614285714285714,170.40952380952382,1896.5714285714287
"Gütsch, Andermatt",2023-08-05 00:00,060:00,3.1285714285714286,5.3619047619047615,236.55238095238096,0.0
"Gütsch, Andermatt",2023-08-05 06:00,066:00,2.771428571428572,5.104761904761904,301.7142857142858,36.22380952380953
"Gütsch, Andermatt",2023-08-05 12:00,072:00,6.7666666666666675,4.480952380952381,187.81904761904764,6975.323809523809
"Gütsch, Andermatt",2023-08-05 18:00,078:00,4.966666666666667,2.4952380952380953,70.85238095238094,11916.009523809524
"Gütsch, Andermatt",2023-08-06 00:00,084:00,3.504761904761905,2.719047619047619,130.63809523809527,200.65714285714282
"Gütsch, Andermatt",2023-08-06 06:00,090:00,2.5285714285714285,3.766666666666667,228.38095238095244,722.0095238095238
"Gütsch, Andermatt",2023-08-06 12:00,096:00,4.81904761904762,5.733333333333333,167.0190476190476,12332.342857142856
"Gütsch, Andermatt",2023-08-06 18:00,102:00,1.8761904761904764,5.947619047619048,202.01428571428573,7235.5190476190455
"Gütsch, Andermatt",2023-08-07 00:00,108:00,0.8571428571428571,6.023809523809523,254.23809523809527,116.2952380952381
"Gütsch, Andermatt",2023-08-07 06:00,114:00,0.4333333333333333,4.404761904761904,182.35714285714286,721.5333333333334
"Gütsch, Andermatt",2023-08-07 12:00,120:00,6.866666666666667,4.809523809523808,169.31904761904764,17615.809523809523
Pully,2023-08-02 12:00,000:00,26.404761904761905,7.571428571428571,241.54761904761904,-999.0
Pully,2023-08-02 18:00,006:00,24.376190476190477,7.190476190476192,224.7047619047619,11668.928571428572
Pully,2023-08-03 00:00,012:00,18.985714285714284,7.5857142857142845,236.87619047619052,3.8285714285714283
Pully,2023-08-03 06:00,018:00,17.176190476190477,6.60952380952381,227.87619047619046,0.6142857142857143
Pully,2023-08-03 12:00,024:00,21.723809523809525,5.600000000000001,240.5761904761905,9105.033333333335
Pully,2023-08-03 18:00,030:00,21.123809523809523,2.3000000000000003,233.8666666666667,17790.20952380952
Pully,2023-08-04 00:00,036:00,17.32857142857143,2.2857142857142856,218.28571428571428,14.52857142857143
Pully,2023-08-04 06:00,042:00,16.066666666666663,3.228571428571429,218.41904761904763,0.3047619047619048
Pully,2023-08-04 12:00,048:00,18.566666666666666,3.8,236.21904761904764,4985.166666666667
Pully,2023-08-04 18:00,054:00,16.89047619047619,1.9333333333333333,204.11428571428573,2003.5
Pully,2023-08-05 00:00,060:00,14.923809523809522,1.7571428571428571,184.84761904761905,0.0
Pully,2023-08-05 06:00,066:00,14.619047619047619,1.2666666666666668,224.37142857142857,10.295238095238096
Pully,2023-08-05 12:00,072:00,20.461904761904762,2.3285714285714287,193.5047619047619,13742.952380952378
Pully,2023-08-05 18:00,078:00,19.176190476190474,2.371428571428571,173.82857142857142,10643.6
Pully,2023-08-06 00:00,084:00,16.01904761904762,3.9285714285714284,255.71428571428572,0.7857142857142857
Pully,2023-08-06 06:00,090:00,14.700000000000003,5.161904761904763,242.05714285714288,152.2
Pully,2023-08-06 12:00,096:00,17.547619047619044,5.076190476190475,254.84285714285718,8093.280952380952
Pully,2023-08-06 18:00,102:00,16.74285714285714,2.295238095238095,229.15238095238095,9550.385714285712
Pully,2023-08-07 00:00,108:00,13.947619047619046,2.6523809523809527,139.6238095238095,20.166666666666668
Pully,2023-08-07 06:00,114:00,13.19047619047619,1.5142857142857145,164.94761904761907,885.1333333333333
Pully,2023-08-07 12:00,120:00,20.52857142857143,2.4047619047619047,192.39523809523808,18613.152380952386
Col du Grand St-Bernard,2023-08-02 12:00,000:00,13.58095238095238,6.933333333333332,183.10476190476192,-999.0
Col du Grand St-Bernard,2023-08-02 18:00,006:00,10.014285714285714,6.404761904761905,225.7952380952381,18862.352380952383
Col du Grand St-Bernard,2023-08-03 00:00,012:00,5.890476190476189,5.285714285714286,252.71428571428572,86.79523809523809
Col du Grand St-Bernard,2023-08-03 06:00,018:00,3.2571428571428576,3.157142857142857,167.72857142857143,2261.42380952381
Col du Grand St-Bernard,2023-08-03 12:00,024:00,11.295238095238094,5.061904761904762,255.0714285714286,20529.766666666666
Col du Grand St-Bernard,2023-08-03 18:00,030:00,6.590476190476191,2.8238095238095244,176.3761904761905,20892.833333333336
Col du Grand St-Bernard,2023-08-04 00:00,036:00,2.7619047619047623,3.1238095238095243,59.91904761904762,386.56190476190477
Col du Grand St-Bernard,2023-08-04 06:00,042:00,2.7190476190476187,3.685714285714286,93.55714285714285,438.0428571428572
Col du Grand St-Bernard,2023-08-04 12:00,048:00,5.771428571428573,6.83809523809524,39.36190476190476,11249.366666666667
Col du Grand St-Bernard,2023-08-04 18:00,054:00,2.4714285714285715,9.333333333333334,350.22857142857146,2914.2523809523805
Col du Grand St-Bernard,2023-08-05 00:00,060:00,1.5857142857142856,8.995238095238095,344.82857142857137,0.49523809523809526
Col du Grand St-Bernard,2023-08-05 06:00,066:00,0.9809523809523808,8.247619047619047,349.94761904761907,68.68571428571428
Col du Grand St-Bernard,2023-08-05 12:00,072:00,7.604761904761905,7.309523809523808,91.38095238095238,13512.595238095239
Col du Grand St-Bernard,2023-08-05 18:00,078:00,4.090476190476191,5.104761904761905,97.62857142857142,17314.057142857142
Col du Grand St-Bernard,2023-08-06 00:00,084:00,2.0666666666666664,3.795238095238096,111.73333333333333,101.70952380952379
Col du Grand St-Bernard,2023-08-06 06:00,090:00,1.0047619047619047,4.976190476190475,156.83809523809524,906.2285714285714
Col du Grand St-Bernard,2023-08-06 12:00,096:00,4.280952380952381,8.057142857142857,152.6047619047619,11609.614285714286
Col du Grand St-Bernard,2023-08-06 18:00,102:00,0.7857142857142857,9.033333333333335,170.05238095238096,10379.47619047619
Col du Grand St-Bernard,2023-08-07 00:00,108:00,-0.3380952380952381,8.138095238095238,187.54285714285712,94.41904761904762
Col du Grand St-Bernard,2023-08-07 06:00,114:00,-0.2285714285714286,6.466666666666667,170.13809523809527,1700.3238095238096
Col du Grand St-Bernard,2023-08-07 12:00,120:00,8.414285714285715,6.838095238095238,91.69047619047619,19263.019047619047
Adelboden,2023-08-02 12:00,000:00,21.771428571428572,11.485714285714288,227.2095238095238,-999.0
Adelboden,2023-08-02 18:00,006:00,17.976190476190474,4.876190476190476,228.52380952380952,17106.009523809524
Adelboden,2023-08-03 00:00,012:00,13.042857142857141,3.4857142857142858,236.72857142857143,58.22857142857143
Adelboden,2023-08-03 06:00,018:00,10.257142857142856,4.69047619047619,225.82857142857142,1898.9523809523812
Adelboden,2023-08-03 12:00,024:00,16.54761904761905,5.09047619047619,255.3904761904762,19331.619047619046
Adelboden,2023-08-03 18:00,030:00,13.142857142857142,1.6904761904761905,201.09047619047618,19669.271428571432
Adelboden,2023-08-04 00:00,036:00,10.038095238095238,2.057142857142857,215.48095238095235,235.15714285714282
Adelboden,2023-08-04 06:00,042:00,10.30952380952381,1.3666666666666667,199.9761904761905,273.6904761904762
Adelboden,2023-08-04 12:00,048:00,11.533333333333331,2.052380952380952,117.47142857142858,4004.909523809524
Adelboden,2023-08-04 18:00,054:00,9.780952380952382,1.5666666666666667,117.0142857142857,444.15714285714284
Adelboden,2023-08-05 00:00,060:00,9.057142857142859,1.3809523809523812,152.17142857142858,0.0
Adelboden,2023-08-05 06:00,066:00,8.795238095238094,1.119047619047619,157.34285714285716,120.97619047619048
Adelboden,2023-08-05 12:00,072:00,13.090476190476192,2.4619047619047616,57.97142857142857,8253.690476190477
Adelboden,2023-08-05 18:00,078:00,11.695238095238096,1.1047619047619048,145.30476190476188,7722.166666666667
Adelboden,2023-08-06 00:00,084:00,9.276190476190479,3.185714285714286,219.7095238095238,40.89047619047619
Adelboden,2023-08-06 06:00,090:00,8.423809523809524,3.4428571428571426,216.5857142857143,848.8238095238097
Adelboden,2023-08-06 12:00,096:00,11.057142857142859,3.6476190476190475,211.31428571428575,9150.152380952382
Adelboden,2023-08-06 18:00,102:00,9.176190476190476,1.8047619047619043,168.60000000000002,7430.990476190475
Adelboden,2023-08-07 00:00,108:00,7.233333333333333,1.2047619047619047,200.26666666666668,8.319047619047618
Adelboden,2023-08-07 06:00,114:00,6.785714285714286,1.180952380952381,241.78571428571428,2090.0571428571425
Adelboden,2023-08-07 12:00,120:00,13.804761904761904,3.2285714285714286,62.62857142857142,18730.047619047615
Visp,2023-08-02 12:00,000:00,26.77142857142857,0.9238095238095239,203.03333333333333,-999.0
Visp,2023-08-02 18:00,006:00,23.461904761904762,3.3095238095238093,287.7666666666667,15867.742857142855
Visp,2023-08-03 00:00,012:00,17.885714285714283,1.4666666666666668,251.79523809523812,1.2714285714285714
Visp,2023-08-03 06:00,018:00,15.328571428571431,2.9666666666666663,265.64761904761906,1057.0047619047618
Visp,2023-08-03 12:00,024:00,23.471428571428568,5.757142857142857,290.93809523809523,20131.98571428571
Visp,2023-08-03 18:00,030:00,20.071428571428573,3.6666666666666665,290.2857142857142,20219.147619047617
Visp,2023-08-04 00:00,036:00,14.595238095238095,1.4714285714285715,154.74761904761905,38.209523809523816
Visp,2023-08-04 06:00,042:00,14.44761904761905,1.0666666666666667,179.4809523809524,433.68571428571437
Visp,2023-08-04 12:00,048:00,20.042857142857144,4.576190476190477,264.1047619047619,9490.819047619047
Visp,2023-08-04 18:00,054:00,15.376190476190475,4.090476190476191,264.2190476190476,3400.5952380952376
Visp,2023-08-05 00:00,060:00,13.038095238095238,4.147619047619047,279.0904761904762,0.0
Visp,2023-08-05 06:00,066:00,13.247619047619047,3.1666666666666665,257.3523809523809,916.257142857143
Visp,2023-08-05 12:00,072:00,21.857142857142854,6.299999999999999,277.4428571428572,18290.438095238093
Visp,2023-08-05 18:00,078:00,18.499999999999996,3.642857142857143,286.82380952380953,15669.733333333334
Visp,2023-08-06 00:00,084:00,13.79047619047619,2.1999999999999997,220.5857142857143,6.70952380952381
Visp,2023-08-06 06:00,090:00,13.495238095238097,3.652380952380953,253.54761904761904,1034.6761904761904
Visp,2023-08-06 12:00,096:00,19.166666666666668,6.747619047619047,287.54761904761904,13455.028571428571
Visp,2023-08-06 18:00,102:00,14.852380952380951,5.004761904761905,284.43333333333334,11484.047619047618
Visp,2023-08-07 00:00,108:00,11.795238095238098,4.147619047619048,275.0809523809524,4.933333333333334
Visp,2023-08-07 06:00,114:00,10.585714285714285,2.780952380952381,214.5761904761905,2561.17619047619
Visp,2023-08-07 12:00,120:00,22.24761904761905,5.495238095238095,280.52380952380946,20299.833333333332
La Chaux-de-Fonds,2023-08-02 12:00,000:00,21.14285714285714,11.309523809523808,238.92380952380955,-999.0
La Chaux-de-Fonds,2023-08-02 18:00,006:00,17.95714285714286,7.176190476190477,238.45238095238096,13008.685714285715
La Chaux-de-Fonds,2023-08-03 00:00,012:00,12.119047619047617,7.376190476190477,242.2571428571429,28.466666666666665
